word,len
t u0 χ ӑ ʃ p a0,7
t u0 χ ӑ ʃ s a0,7
t u0 χ ӑ ʃ s e0 m,8
t u0 χ ӑ ʃ l a0,7
t u0 χ ӑ ʃ l a0 n ӑ,9
t u0 χ ӑ ʃ l a0 n ӑ ɕ,10
t u0 χ ӑ ʃ l a0 n,8
t u0 χ ӑ ʃ l a0 n tʃ ӗ,10
t u0 χ ӑ ʃ l a0 n k ӑ,10
t u0 χ ӑ ʃ l a0 r ӗ,9
t u0 χ ӑ ʃ l a0 r ӗ ɕ,10
t u0 χ ӑ ʃ l a0 r ӑ m,10
t u0 χ ӑ ʃ l a0 t,8
t u0 χ ӑ ʃ l a0 t ӑ n,10
t u0 χ ӑ ʃ l a0 t ӑ p,10
t u0 χ ӑ ʃ l a0 t tʃ ӗ,10
t u0 χ ӑ ʃ l a0 ɕː ӗ,9
t u0 χ ӑ ʃ k i0,7
t u0 χ ӑ ʃ k ӑ nː e0,9
t u0 χ ӑ ʃ k ӑ n a0 t,10
t u0 χ ӑ ʃ k ӑ n a0 n,10
t u0 χ ӑ ʃ k ӑ n a0,9
t u0 χ ӑ ʃ k ӑ n a0 s,10
t u0 χ ӑ ʃ k ӑ n p a0,10
t u0 χ ӑ ʃ k ӑ n s a0,10
t u0 χ ӑ ʃ k ӑ n r a0,10
t u0 χ ӑ ʃ k a0,7
t u0 χ ӑ ɕ r a0,7
t u0 χ ӑ ɕ r a0 n,8
t u0 χ ӑ ɕ r a0 n ӑ,9
t u0 χ ӑ ɕ r a0 n ӑ ɕ,10
t u0 χ ӑ ɕ r i0,7
t u0 χ ӑ ɕ ӗ p e0,8
t u0 χ ӑ ɕ ӗ p e0 χ,9
t u0 χ ӑ ɕ ӗ n tʃ e0,9
t u0 χ ӑ ɕ ӗ n tʃ e0 n,10
t u0 χ ӑ ɕ ӗ n tʃ e0 χ,10
t u0 χ ӑ ɕ ӗ n tʃ i0,9
t u0 χ ӑ ɕ p a0,7
t u0 χ ӑ m ӗ n tʃ e0,9
t u0 χ ӑ m ӗ n tʃ e0 n,10
t u0 χ ӑ m ӗ n tʃ e0 χ,10
t u0 χ ӑ m ӗ n tʃ i0,9
t u0 χ ӑ m ӗ n χ i0,9
t u0 χ ӑ m ӗ s e0 m,9
t u0 χ ӑ m ӗ s e0 n,9
t u0 χ ӑ m n e0,7
t u0 χ ӑ m a0 χ,7
t u0 χ ӑ m a0,6
t u0 χ ӑ n a0 ɕː ӗ,8
t u0 χ ӑ n a0 t,7
t u0 χ ӑ n a0 t l ӑ,9
t u0 χ ӑ n a0 t p ӑ r,10
t u0 χ ӑ n a0 t ӑ n,9
t u0 χ ӑ n a0 t ӑ p,9
t u0 χ ӑ n a0 t ӑ v ӗ,10
t u0 χ ӑ n a0 n,7
t u0 χ ӑ n a0,6
t u0 χ ӑ n a0 s,7
t u0 χ ӑ n s a0,7
t u0 χ ӑ n s e0 m,8
t u0 χ ӑ n s e0 n,8
t u0 χ ӑ v ӗ p e0,8
t u0 χ ӑ v ӗ p e0 χ,9
t u0 χ ӑ v ӗ n tʃ e0,9
t u0 χ ӑ v ӗ n tʃ e0 n,10
t u0 χ ӑ v ӗ n tʃ e0 χ,10
t u0 χ ӑ v ӗ n tʃ i0,9
t u0 χ ӑ v ӗ s e0 m,9
t u0 χ ӑ v ӗ s e0 n,9
t u0 χ ӑ v a0,6
t u0 χ ӑ v n e0,7
t u0 χ ӑ p a0,6
t u0 χ n e0 χ,6
t u0 χ n e0,5
t u0 χ n i0,5
t u0 χ n ӑ r a0 χ,8
t u0 χ n ӑ r a0,7
t u0 χ n ӑ r a0 n,8
t u0 χ n ӑ r a0 n ӑ,9
t u0 χ n ӑ r a0 n ӑ ɕ,10
t u0 χ n ӑ r a0 ɕː ӗ,9
t u0 χ n ӑ r a0 t n ӑ,10
t u0 χ n ӑ r a0 t,8
t u0 χ n ӑ r a0 t ӑ n,10
t u0 χ n ӑ r a0 t ӑ p,10
t u0 χ n ӑ s k e0 r,9
t u0 χ j a0,5
t u0 χ t a0 v l ӑ,8
t u0 χ t a0 v,6
t u0 χ t a0 r,6
t u0 χ t a0 r n ӑ,8
t u0 χ t a0 r ӑ nː ӑ,9
t u0 χ t a0 r ӑ m,8
t u0 χ t a0 r ӑ m ӑ r,10
t u0 χ t a0 r ӑ n tʃ ӗ,10
t u0 χ t a0 r tʃ ӗ,8
t u0 χ t a0 r tʃ ӗ ɕ,9
t u0 χ t a0 r ӗ,7
t u0 χ t a0 r ӗ ɕ,8
t u0 χ t ӑ r s a0,8
t u0 χ t ӑ r s a0 n,9
t u0 χ t ӑ r s e0 m,9
t u0 χ t ӑ r a0 χ,8
t u0 χ t ӑ r a0,7
t u0 χ t ӑ r a0 n,8
t u0 χ t ӑ r a0 n ӑ,9
t u0 χ t ӑ r a0 n ӑ ɕ,10
t u0 χ t ӑ r a0 ɕː ӗ,9
t u0 χ t ӑ r a0 t n ӑ,10
t u0 χ t ӑ r a0 t,8
t u0 χ t ӑ r a0 t ӑ n,10
t u0 χ t ӑ r a0 t ӑ p,10
t u0 χ t ӑ r m a0,8
t u0 χ t ӑ r m a0 n,9
t u0 χ t ӑ r m a0 ɕː ӗ,10
t u0 χ t ӑ r m a0 s t,10
t u0 χ t ӑ r m a0 r ӗ,10
t u0 t a0 r,5
t u0 t a0 r n ӑ,7
t u0 t a0 r ӑ nː ӑ,8
t u0 t a0 r ӑ m,7
t u0 t a0 r ӑ m ӑ r,9
t u0 t a0 r ӑ n tʃ ӗ,9
t u0 t a0 r ӑ n tʃ ӗ ɕ,10
t u0 t a0 r tʃ ӗ,7
t u0 t a0 r tʃ ӗ ɕ,8
t u0 t a0 r ӗ,6
t u0 t a0 r ӗ ɕ,7
t u0 t a0,4
t u0 t a0 ɕː ӗ,6
t u0 t a0 t,5
t u0 t a0 s,5
t u0 t i0,4
t u0 t i0 n,5
t u0 r t e0,5
t u0 r t e0 n,6
t u0 r t s a0,6
t u0 r t s e0 m,7
t u0 r t n e0,6
t u0 r t a0,5
t u0 r t a0 t,6
t u0 r t ӗ n tʃ e0,8
t u0 r t ӗ n tʃ e0 n,9
t u0 r t ӗ n tʃ e0 χ,9
t u0 r t ӗ n tʃ i0,8
t u0 r t r a0,6
t u0 r t r a0 v,7
t u0 r t r a0 v ӗ,8
t u0 r t r a0 v ӗ n,9
t u0 r t r a0 v ӑ ʃ ӗ,10
t u0 r t r a0 v ӑ ʃ,9
t u0 r t r a0 v ӑ n,9
t u0 r t r a0 n,7
t u0 r t r a0 n ӑ,8
t u0 r t r a0 n ӑ ɕ,9
t u0 r t r a0 n ӑ v ӗ,10
t u0 r t ӑ n a0 ɕː ӗ,9
t u0 r t ӑ n a0 t,8
t u0 r t ӑ n a0 t l ӑ,10
t u0 r t ӑ n a0 t ӑ n,10
t u0 r t ӑ n a0 t ӑ p,10
t u0 r t ӑ n a0 n,8
t u0 r t ӑ n a0,7
t u0 r t ӑ n a0 s,8
t u0 r i0,4
t u0 r i0 n,5
t u0 r i0 n ʃ ӗ n,8
t u0 r i0 s t,6
t u0 r χ i0,5
t u0 r χ a0 n,6
t u0 r χ a0,5
t u0 r kː ӑ s e0 m,8
t u0 r kː ӑ s e0 n,8
t u0 r kː ӑ lː a0,7
t u0 r a0 ɕː ӗ,6
t u0 r a0 m ӗ,6
t u0 r a0 m,5
t u0 r a0 m l ӑ,7
t u0 r a0 t n ӑ,7
t u0 r a0 t,5
t u0 r a0 t p ӑ r,8
t u0 r a0 t ӑ n,7
t u0 r a0 t ӑ p,7
t u0 r a0 t ӑ v ӗ,8
t u0 r a0,4
t u0 r a0 l,5
t u0 r a0 l tʃ ӗ,7
t u0 r a0 s,5
t u0 r a0 s ʃ ӑ n,8
t u0 r a0 n,5
t u0 r a0 n ӑ,6
t u0 r a0 n ӑ ɕ,7
t u0 r a0 n ӑ v ӗ,8
t u0 r a0 k,5
t u0 r a0 v,5
t u0 r a0 v ӗ,6
t u0 r a0 v ӗ n,7
t u0 r a0 v ӑ ʃ ӗ,8
t u0 r a0 v ӑ ʃ,7
t u0 r a0 v ӑ n,7
t u0 r a0 lː ӑ,6
t u0 r a0 j,5
t u0 r a0 tʃ ӗ,6
t u0 r a0 χ,5
t u0 r u0 l,5
t u0 r tː a0 r n ӑ,8
t u0 r ӑ n a0 ɕː ӗ,8
t u0 r ӑ n a0 t,7
t u0 r ӑ n a0 t l ӑ,9
t u0 r ӑ n a0 t p ӑ r,10
t u0 r ӑ n a0 t ӑ n,9
t u0 r ӑ n a0 t ӑ p,9
t u0 r ӑ n a0 t ӑ v ӗ,10
t u0 r ӑ n a0 n,7
t u0 r ӑ n a0,6
t u0 r ӑ n a0 s,7
t u0 r ӑ n m a0,7
t u0 r ӑ n m a0 s t,9
t u0 r ӑ n m a0 s ӑ r,10
t u0 r ӑ n m a0 ɕː ӗ,9
t u0 r ӑ n m a0 n,8
t u0 r ӑ n u0,6
t u0 r ӑ n s a0,7
t u0 r ӑ n s e0 m,8
t u0 r ӑ n s e0 n,8
t u0 r ӑ n ӑ ɕ a0,8
t u0 r ӑ n ӑ ɕ n e0,9
t u0 r ӑ n ӑ ɕ r a0,9
t u0 r ӑ n ӑ ɕ r a0 n,10
t u0 r ӑ n ӑ ɕ r i0,9
t u0 r ӑ n ӑ ɕ ӗ p e0,10
t u0 r ӑ n ӑ ɕ p a0,9
t u0 r ӑ n ӑ ɕ l a0 n,10
t u0 r ӑ n ӑ ɕ l a0 m,10
t u0 r ӑ n ӑ ɕ l a0 t,10
t u0 r ӑ n ӑ v n e0,9
t u0 r ӑ n ӑ v ӗ p e0,10
t u0 r ӑ χ l a0,7
t u0 r ӑ χ s e0 m,8
t u0 r ӑ χ s a0,7
t u0 r ӑ χ s a0 n,8
t u0 r ӑ χ s a0 sː ӑ n,10
t u0 r ӑ s e0 m,7
t u0 r ӑ s e0 n,7
t u0 r ӑ nː i0,6
t u0 r ӑ p a0,6
t u0 r ӑ ɕ i0,6
t u0 r ӑ m a0 χ,7
t u0 r ӑ m a0,6
t u0 r ӑ m r a0,7
t u0 r ӑ m r a0 n,8
t u0 r ӑ m r a0 n ӑ,9
t u0 r ӑ m r a0 n ӑ ɕ,10
t u0 r ӑ m r i0,7
t u0 r ӑ m ӗ n tʃ e0,9
t u0 r ӑ m ӗ n tʃ e0 n,10
t u0 r ӑ m ӗ n tʃ e0 χ,10
t u0 r ӑ m ӗ n tʃ i0,9
t u0 r ӑ m ӗ n χ i0,9
t u0 r ӑ m ӗ s e0 m,9
t u0 r ӑ m ӗ s e0 n,9
t u0 r ӑ m n e0,7
t u0 r ӑ m l ӑ χ n e0,10
t u0 r ӑ m l ӑ χ s a0,10
t u0 r ӑ m l ӑ χ a0,9
t u0 r ӑ m l ӑ χ a0 n,10
t u0 r ӑ m p u0 ɕ,8
t u0 r ӑ m p a0,7
t u0 r ӑ m s e0 m,8
t u0 r ӑ χː i0,6
t u0 r ӑ k s e0 m,8
t u0 r ӑ k a0,6
t u0 r ӑ l s a0,7
t u0 r ӑ l s a0 sː ӑ n,10
t u0 r ӑ l s a0 n,8
t u0 r ӑ l a0 t,7
t u0 r ӑ l a0 t p ӑ r,10
t u0 r ӑ l a0 t ӑ n,9
t u0 r ӑ l a0 t ӑ p,9
t u0 r ӑ l a0 t ӑ v ӗ,10
t u0 r ӑ l a0 t tʃ ӗ,9
t u0 r ӑ l a0 ɕː ӗ,8
t u0 lː i0,4
t u0 lː i0 n,5
t u0 p m a0,5
t u0 p s a0,5
t u0 p s a0 n,6
t u0 p a0,4
t u0 p a0 n,5
t u0 p a0 t,5
t u0 p a0 s,5
t u0 p a0 ɕː ӗ,6
t u0 p a0 χ,5
t u0 p n i0,5
t u0 p ӑ ʃ k i0,7
t u0 p ӑ ʃ k ӑ nː e0,9
t u0 p ӑ ʃ k ӑ n a0 t,10
t u0 p ӑ ʃ k ӑ n a0 n,10
t u0 p ӑ ʃ k ӑ n a0,9
t u0 p ӑ ʃ k ӑ n a0 s,10
t u0 p ӑ ʃ k ӑ n p a0,10
t u0 p ӑ ʃ k ӑ n s a0,10
t u0 p ӑ ʃ k ӑ n r a0,10
t u0 p ӑ ʃ k a0,7
t u0 p ӑ s t a0,7
t u0 p ӑ n a0 ɕː ӗ,8
t u0 p ӑ n a0 t,7
t u0 p ӑ n a0 t l ӑ,9
t u0 p ӑ n a0 t p ӑ r,10
t u0 p ӑ n a0 t ӑ n,9
t u0 p ӑ n a0 t ӑ p,9
t u0 p ӑ n a0 t ӑ v ӗ,10
t u0 p ӑ n a0 n,7
t u0 p ӑ n a0,6
t u0 p ӑ n a0 s,7
t u0 p ӑ n m a0,7
t u0 p ӑ n m a0 s t,9
t u0 p ӑ n m a0 s ӑ r,10
t u0 p ӑ n m a0 ɕː ӗ,9
t u0 p ӑ n m a0 n,8
t u0 p ӑ r l a0,7
t u0 p ӑ r l a0 n ӑ,9
t u0 p ӑ r l a0 n ӑ ɕ,10
t u0 p ӑ r l a0 n,8
t u0 p ӑ r l a0 n tʃ ӗ,10
t u0 p ӑ r l a0 n k ӑ,10
t u0 p ӑ r l a0 t,8
t u0 p ӑ r l a0 t ӑ n,10
t u0 p ӑ r l a0 t ӑ p,10
t u0 p ӑ r l a0 t tʃ ӗ,10
t u0 p ӑ r l a0 ɕː ӗ,9
t u0 p ӑ r l a0 s,8
t u0 ɕ i0,4
t u0 ɕ a0 r n ӑ,7
t u0 ɕ a0 l ӑ χ,7
t u0 ɕ a0 l ӑ χ ӗ,8
t u0 ɕ a0 l ӑ χ ӗ n,9
t u0 ɕ a0 l ӑ χ ӑ n,9
t u0 ɕ a0 l ӑ k,7
t u0 ɕ a0 l ӑ k ӑ n,9
t u0 ɕ a0 t,5
t u0 ɕ a0,4
t u0 ɕ a0 ɕː ӗ,6
t u0 rː a0,4
t u0 rː i0,4
t u0 l t a0,5
t u0 l t a0 n,6
t u0 l t a0 r,6
t u0 l t a0 r n ӑ,8
t u0 l t a0 r ӑ nː ӑ,9
t u0 l t a0 r ӑ m,8
t u0 l t a0 r ӑ m ӑ r,10
t u0 l t a0 r ӑ n tʃ ӗ,10
t u0 l t a0 r tʃ ӗ,8
t u0 l t a0 r tʃ ӗ ɕ,9
t u0 l t a0 r ӗ,7
t u0 l t a0 r ӗ ɕ,8
t u0 l t a0 l ӑ χ,8
t u0 l t a0 l ӑ χ ӗ,9
t u0 l t a0 l ӑ χ ӗ n,10
t u0 l t a0 l ӑ χ ӑ n,10
t u0 l t a0 l ӑ k,8
t u0 l t a0 l ӑ k ӑ n,10
t u0 l t a0 χ,6
t u0 l t a0 ʃ,6
t u0 l t a0 ʃ ӗ,7
t u0 l t a0 v l ӑ,8
t u0 l t a0 v,6
t u0 l t i0,5
t u0 l t u0 r ӑ n,8
t u0 l t r a0,6
t u0 l t r a0 v,7
t u0 l t r a0 v ӗ,8
t u0 l t r a0 v ӗ n,9
t u0 l t r a0 v ӑ ʃ ӗ,10
t u0 l t r a0 v ӑ ʃ,9
t u0 l t r a0 v ӑ n,9
t u0 l t r a0 n,7
t u0 l t r a0 n ӑ,8
t u0 l t r a0 n ӑ ɕ,9
t u0 l t r a0 n ӑ v ӗ,10
t u0 l t ӑ r s a0,8
t u0 l t ӑ r s a0 n,9
t u0 l t ӑ r s e0 m,9
t u0 l t ӑ r a0 χ,8
t u0 l t ӑ r a0,7
t u0 l t ӑ r a0 n,8
t u0 l t ӑ r a0 n ӑ,9
t u0 l t ӑ r a0 n ӑ ɕ,10
t u0 l t ӑ r a0 ɕː ӗ,9
t u0 l t ӑ r a0 t n ӑ,10
t u0 l t ӑ r a0 t,8
t u0 l t ӑ r a0 t ӑ n,10
t u0 l t ӑ r a0 t ӑ p,10
t u0 l t ӑ r m a0,8
t u0 l t ӑ r m a0 n,9
t u0 l t ӑ r m a0 ɕː ӗ,10
t u0 l t ӑ r m a0 s t,10
t u0 l t ӑ r m a0 r ӗ,10
t u0 l a0 s,5
t u0 l a0 s l ӑ χ,8
t u0 l a0 s l ӑ χ ӗ,9
t u0 l a0 s l ӑ χ ӗ n,10
t u0 l a0 s l ӑ χ ӑ n,10
t u0 l a0 s ʃ ӑ n,8
t u0 l a0,4
t u0 l a0 ɕː ӗ,6
t u0 l a0 t,5
t u0 l a0 t p ӑ r,8
t u0 l a0 t ӑ n,7
t u0 l a0 t ӑ p,7
t u0 l a0 t ӑ v ӗ,8
t u0 l a0 t tʃ ӗ,7
t u0 l a0 v ӑ ʃ ӗ,8
t u0 l a0 v ӑ ʃ,7
t u0 l a0 v ӑ n,7
t u0 l a0 v,5
t u0 l a0 v ӗ,6
t u0 l a0 v ӗ n,7
t u0 l a0 n ӑ,6
t u0 l a0 n ӑ ɕ,7
t u0 l a0 n ӑ v ӗ,8
t u0 l a0 n,5
t u0 l a0 n tʃ ӗ,7
t u0 l a0 n tʃ ӗ ɕ,8
t u0 l a0 n k ӑ,7
t u0 l a0 χ,5
t u0 l a0 ʃ,5
t u0 l a0 k,5
t u0 l a0 r ӗ,6
t u0 l a0 r ӗ ɕ,7
t u0 l a0 r ӑ nː ӑ,8
t u0 l a0 r ӑ m,7
t u0 l a0 r ӑ m ӑ r,9
t u0 l a0 r ӑ n tʃ ӗ,9
t u0 l a0 r ӑ n tʃ ӗ ɕ,10
t u0 l s e0 m,6
t u0 l s e0 n,6
t u0 l s a0,5
t u0 l s a0 sː ӑ n,8
t u0 l s a0 n,6
t u0 j ӑ χ ӗ n tʃ e0,9
t u0 j ӑ χ ӗ n tʃ e0 n,10
t u0 j ӑ χ ӗ n tʃ e0 χ,10
t u0 j ӑ χ ӗ n tʃ i0,9
t u0 j ӑ χ ӗ s e0 m,9
t u0 j ӑ χ ӗ s e0 n,9
t u0 j ӑ χ ӗ tʃ tʃ e0 n,10
t u0 j ӑ χ r a0,7
t u0 j ӑ χ r a0 n,8
t u0 j ӑ χ r a0 n ӑ,9
t u0 j ӑ χ r a0 n ӑ ɕ,10
t u0 j ӑ χ r a0 t n ӑ,10
t u0 j ӑ χ r a0 t,8
t u0 j ӑ χ r a0 t ӑ n,10
t u0 j ӑ χ r a0 t ӑ p,10
t u0 j ӑ χ r i0,7
t u0 j ӑ χ a0,6
t u0 j ӑ χ a0 n,7
t u0 j ӑ χ p a0,7
t u0 j ӑ χ n e0 χ,8
t u0 j ӑ χ n e0,7
t u0 j ӑ r s a0,7
t u0 j ӑ r s a0 n,8
t u0 j ӑ r s e0 m,8
t u0 j ӑ r a0 χ,7
t u0 j ӑ r a0,6
t u0 j ӑ r a0 n,7
t u0 j ӑ r a0 n ӑ,8
t u0 j ӑ r a0 n ӑ ɕ,9
t u0 j ӑ r a0 n ӑ v ӗ,10
t u0 j ӑ r a0 ɕː ӗ,8
t u0 j ӑ r a0 t n ӑ,9
t u0 j ӑ r a0 t,7
t u0 j ӑ r a0 t p ӑ r,10
t u0 j ӑ r a0 t ӑ n,9
t u0 j ӑ r a0 t ӑ p,9
t u0 j ӑ r a0 t ӑ v ӗ,10
t u0 j ӑ r m a0,7
t u0 j ӑ r m a0 n,8
t u0 j ӑ r m a0 ɕː ӗ,9
t u0 j ӑ r m a0 s t,9
t u0 j ӑ r m a0 s ӑ r,10
t u0 j ӑ r m a0 r ӗ,9
t u0 j ӑ r m a0 r ӗ ɕ,10
t u0 j ӑ r m a0 r ӑ m,10
t u0 j ӑ r ӑ l s a0,9
t u0 j ӑ r ӑ l s a0 n,10
t u0 j ӑ r ӑ l a0 t,9
t u0 j ӑ r ӑ l a0 ɕː ӗ,10
t u0 j ӑ n a0 ɕː ӗ,8
t u0 j ӑ n a0 t,7
t u0 j ӑ n a0 t l ӑ,9
t u0 j ӑ n a0 t p ӑ r,10
t u0 j ӑ n a0 t ӑ n,9
t u0 j ӑ n a0 t ӑ p,9
t u0 j ӑ n a0 t ӑ v ӗ,10
t u0 j ӑ n a0 n,7
t u0 j ӑ n a0,6
t u0 j ӑ n a0 s,7
t u0 j ӑ m n e0,7
t u0 j s a0,5
t u0 j a0 n,5
t u0 j a0 n l ӑ χ,8
t u0 j a0 n l ӑ χ ӗ,9
t u0 j a0 n l ӑ χ ӗ n,10
t u0 j a0 n l ӑ χ ӑ n,10
t u0 j a0 v,5
t u0 j a0 v ӗ,6
t u0 j a0 v ӗ n,7
t u0 j a0,4
t u0 j a0 nː ӑ,6
t u0 j a0 r,5
t u0 j a0 t,5
t u0 j a0 t ӑ n,7
t u0 j a0 t ӑ p,7
t u0 j a0 t ӑ v ӗ,8
t u0 j m a0,5
t u0 j n e0,5
t u0 n i0,4
t u0 n i0 k ӗ,6
t u0 n i0 k,5
t u0 s a0 n,5
t u0 s a0 l,5
t u0 s a0,4
t u0 s a0 t,5
t u0 s a0 r,5
t u0 s a0 v,5
t u0 s e0 m,5
t u0 s e0 n,5
t u0 sː e0 m,5
t u0 k m a0 k,6
t ӑ r a0 k a0 n,7
t ӑ r a0 k a0 n l ӑ χ,10
t ӑ r a0 k a0 n ӗ,8
t ӑ r a0 k a0 n ӑ,8
t ӑ r a0 k a0 n ӑ v ӗ,10
t ӑ r a0 k a0,6
t ӑ r a0 k a0 l,7
t ӑ r a0 k a0 m,7
t ӑ r a0 k a0 t n ӑ,9
t ӑ r a0 k a0 t,7
t ӑ r a0 k a0 j,7
t ӑ r a0 k a0 r ӗ,8
t ӑ r a0 k a0 r ӗ ɕ,9
t ӑ r a0 k a0 r tʃ ӗ,9
t ӑ r a0 k a0 r tʃ ӗ ɕ,10
t ӑ r a0 k a0 r tʃ ӑ n,10
t ӑ r a0 k a0 lː ӑ,8
t ӑ r a0 k a0 lː ӑ χ,9
t ӑ r a0 k a0 k,7
t ӑ r a0 k t o0 r,8
t ӑ r a0 k t o0 r ӗ,9
t ӑ r a0 k t o0 r ӑ n,10
t ӑ r a0 k t i0 v l ӑ,10
t ӑ r a0 k t ӗ v e0 k,10
t ӑ r a0 lː a0 χ,7
t ӑ r a0 lː a0,6
t ӑ r a0 lː a0 ʃ n ӑ,9
t ӑ r a0 lː a0 ʃ r ӗ ɕ,10
t ӑ r a0 lː a0 nː ӑ,8
t ӑ r a0 χ s e0 m,8
t ӑ r a0 χ s e0 n,8
